Nota,Parcela,Valor,DataEntrada
885749,9,9091.82097851444,2023-11-05
885749,10,9091.82097851444,2023-12-05
885749,11,9091.82097851444,2024-01-05
885749,12,9091.82097851444,2024-02-05
885749,13,9091.82097851444,2024-03-05
885749,14,9091.82097851444,2024-04-05
885749,15,9091.82097851444,2024-05-05
885749,16,9091.82097851444,2024-06-05
885751,1,1993.74961799844,2023-10-09
885751,2,1993.74961799844,2023-11-09
885751,3,1993.74961799844,2023-12-09
885751,4,1993.74961799844,2024-01-09
885751,5,1993.74961799844,2024-02-09
885751,6,1993.74961799844,2024-03-09
885751,7,1993.74961799844,2024-04-09
885751,8,1993.74961799844,2024-05-09
885751,9,1993.74961799844,2024-06-09
885752,1,3894.54822961698,2023-06-24
885752,2,3894.54822961698,2023-07-24
885752,3,3894.54822961698,2023-08-24
885752,4,3894.54822961698,2023-09-24
885752,5,3894.54822961698,2023-10-24
885752,6,3894.54822961698,2023-11-24
885752,7,3894.54822961698,2023-12-24
885752,8,3894.54822961698,2024-01-24
885752,9,3894.54822961698,2024-02-24
885752,10,3894.54822961698,2024-03-24
885752,11,3894.54822961698,2024-04-24
885752,12,3894.54822961698,2024-05-24
885752,13,3894.54822961698,2024-06-24
885753,1,7268.67771470467,2024-05-10
885753,2,7268.67771470467,2024-06-10
885754,1,2708.00366907603,2023-03-05
885754,2,2708.00366907603,2023-04-05
885754,3,2708.00366907603,2023-05-05
885754,4,2708.00366907603,2023-06-05
885754,5,2708.00366907603,2023-07-05
885754,6,2708.00366907603,2023-08-05
885754,7,2708.00366907603,2023-09-05
885754,8,2708.00366907603,2023-10-05
885754,9,2708.00366907603,2023-11-05
885754,10,2708.00366907603,2023-12-05
885754,11,2708.00366907603,2024-01-05
885754,12,2708.00366907603,2024-02-05
885754,13,2708.00366907603,2024-03-05
885754,14,2708.00366907603,2024-04-05
885754,15,2708.00366907603,2024-05-05
885754,16,2708.00366907603,2024-06-05
885758,1,3335.79766003154,2023-02-27
885758,2,3335.79766003154,2023-03-27
885758,3,3335.79766003154,2023-04-27
885758,4,3335.79766003154,2023-05-27
885758,5,3335.79766003154,2023-06-27
885758,6,3335.79766003154,2023-07-27
885758,7,3335.79766003154,2023-08-27
885758,8,3335.79766003154,2023-09-27
885758,9,3335.79766003154,2023-10-27
885758,10,3335.79766003154,2023-11-27
885758,11,3335.79766003154,2023-12-27
885758,12,3335.79766003154,2024-01-27
885758,13,3335.79766003154,2024-02-27
885758,14,3335.79766003154,2024-03-27
885758,15,3335.79766003154,2024-04-27
885758,16,3335.79766003154,2024-05-27
885758,17,3335.79766003154,2024-06-27
885759,1,2105.22112953683,2023-05-11
885759,2,2105.22112953683,2023-06-11
885759,3,2105.22112953683,2023-07-11
885759,4,2105.22112953683,2023-08-11
885759,5,2105.22112953683,2023-09-11
885759,6,2105.22112953683,2023-10-11
885759,7,2105.22112953683,2023-11-11
885759,8,2105.22112953683,2023-12-11
885759,9,2105.22112953683,2024-01-11
885759,10,2105.22112953683,2024-02-11
885759,11,2105.22112953683,2024-03-11
885759,12,2105.22112953683,2024-04-11
885759,13,2105.22112953683,2024-05-11
885759,14,2105.22112953683,2024-06-11
885760,1,6025.62941151714,2023-08-21
885760,2,6025.62941151714,2023-09-21
885760,3,6025.62941151714,2023-10-21
885760,4,6025.62941151714,2023-11-21
885760,5,6025.62941151714,2023-12-21
885760,6,6025.62941151714,2024-01-21
885760,7,6025.62941151714,2024-02-21
885760,8,6025.62941151714,2024-03-21
885760,9,6025.62941151714,2024-04-21
885760,10,6025.62941151714,2024-05-21
885760,11,6025.62941151714,2024-06-21
885763,1,3057.06277341262,2023-03-01
885763,2,3057.06277341262,2023-04-01
885763,3,3057.06277341262,2023-05-01
885763,4,3057.06277341262,2023-06-01
885763,5,3057.06277341262,2023-07-01
885763,6,3057.06277341262,2023-08-01
885763,7,3057.06277341262,2023-09-01
885763,8,3057.06277341262,2023-10-01
885763,9,3057.06277341262,2023-11-01
885763,10,3057.06277341262,2023-12-01
885763,11,3057.06277341262,2024-01-01
885763,12,3057.06277341262,2024-02-01
885763,13,3057.06277341262,2024-03-01
885763,14,3057.06277341262,2024-04-01
885763,15,3057.06277341262,2024-05-01
885763,16,3057.06277341262,2024-06-01
885764,1,7357.77819566968,2023-06-06
885764,2,7357.77819566968,2023-07-06
885764,3,7357.77819566968,2023-08-06
885764,4,7357.77819566968,2023-09-06
885764,5,7357.77819566968,2023-10-06
885764,6,7357.77819566968,2023-11-06
885764,7,7357.77819566968,2023-12-06
885764,8,7357.77819566968,2024-01-06
885764,9,7357.77819566968,2024-02-06
885764,10,7357.77819566968,2024-03-06
885764,11,7357.77819566968,2024-04-06
885764,12,7357.77819566968,2024-05-06
885764,13,7357.77819566968,2024-06-06
885765,1,8106.76578802878,2024-04-05
885765,2,8106.76578802878,2024-05-05
885765,3,8106.76578802878,2024-06-05
885766,1,5441.0370768461,2024-03-30
885766,2,5441.0370768461,2024-04-30
885766,3,5441.0370768461,2024-05-30
885766,4,5441.0370768461,2024-06-30
885767,1,5583.51282049168,2024-03-23
885767,2,5583.51282049168,2024-04-23
885767,3,5583.51282049168,2024-05-23
885767,4,5583.51282049168,2024-06-23
885768,1,6509.95347266133,2024-01-12
885768,2,6509.95347266133,2024-02-12
885768,3,6509.95347266133,2024-03-12
885768,4,6509.95347266133,2024-04-12
885768,5,6509.95347266133,2024-05-12
885768,6,6509.95347266133,2024-06-12
885769,1,7010.09061569428,2024-04-24
885769,2,7010.09061569428,2024-05-24
885769,3,7010.09061569428,2024-06-24
885770,1,7755.32170813788,2023-04-08
885770,2,7755.32170813788,2023-05-08
885770,3,7755.32170813788,2023-06-08
885770,4,7755.32170813788,2023-07-08
885770,5,7755.32170813788,2023-08-08
885770,6,7755.32170813788,2023-09-08
885770,7,7755.32170813788,2023-10-08
885770,8,7755.32170813788,2023-11-08
885770,9,7755.32170813788,2023-12-08
885770,10,7755.32170813788,2024-01-08
885770,11,7755.32170813788,2024-02-08
885770,12,7755.32170813788,2024-03-08
885770,13,7755.32170813788,2024-04-08
885770,14,7755.32170813788,2024-05-08
885770,15,7755.32170813788,2024-06-08
885771,1,6524.93177629649,2024-01-31
885771,2,6524.93177629649,2024-02-29
885771,3,6524.93177629649,2024-03-31
885771,4,6524.93177629649,2024-04-30
885771,5,6524.93177629649,2024-05-31
885771,6,6524.93177629649,2024-06-30
885772,1,6024.38703051615,2024-05-19
885772,2,6024.38703051615,2024-06-19
885773,1,7532.93690579417,2023-03-02
885773,2,7532.93690579417,2023-04-02
885773,3,7532.93690579417,2023-05-02
885773,4,7532.93690579417,2023-06-02
885773,5,7532.93690579417,2023-07-02
885773,6,7532.93690579417,2023-08-02
885773,7,7532.93690579417,2023-09-02
885773,8,7532.93690579417,2023-10-02
885773,9,7532.93690579417,2023-11-02
885773,10,7532.93690579417,2023-12-02
885773,11,7532.93690579417,2024-01-02
885773,12,7532.93690579417,2024-02-02
885773,13,7532.93690579417,2024-03-02
885773,14,7532.93690579417,2024-04-02
885773,15,7532.93690579417,2024-05-02
885773,16,7532.93690579417,2024-06-02
885774,1,5732.74958880741,2023-01-16
885774,2,5732.74958880741,2023-02-16
885774,3,5732.74958880741,2023-03-16
885774,4,5732.74958880741,2023-04-16
885774,5,5732.74958880741,2023-05-16
885774,6,5732.74958880741,2023-06-16
885774,7,5732.74958880741,2023-07-16
885774,8,5732.74958880741,2023-08-16
885774,9,5732.74958880741,2023-09-16
885774,10,5732.74958880741,2023-10-16
885774,11,5732.74958880741,2023-11-16
885774,12,5732.74958880741,2023-12-16
885774,13,5732.74958880741,2024-01-16
885774,14,5732.74958880741,2024-02-16
885774,15,5732.74958880741,2024-03-16
885774,16,5732.74958880741,2024-04-16
885774,17,5732.74958880741,2024-05-16
885774,18,5732.74958880741,2024-06-16
885775,1,9352.62908398721,2024-04-13
885775,2,9352.62908398721,2024-05-13
885775,3,9352.62908398721,2024-06-13
885776,1,8261.95049396041,2024-03-02
885776,2,8261.95049396041,2024-04-02
885776,3,8261.95049396041,2024-05-02
885776,4,8261.95049396041,2024-06-02
885777,1,6769.72968510242,2023-09-22
885777,2,6769.72968510242,2023-10-22
885777,3,6769.72968510242,2023-11-22
885777,4,6769.72968510242,2023-12-22
885777,5,6769.72968510242,2024-01-22
885777,6,6769.72968510242,2024-02-22
885777,7,6769.72968510242,2024-03-22
885777,8,6769.72968510242,2024-04-22
885777,9,6769.72968510242,2024-05-22
885777,10,6769.72968510242,2024-06-22
885778,1,4904.184645929,2023-12-08
885778,2,4904.184645929,2024-01-08
885778,3,4904.184645929,2024-02-08
885778,4,4904.184645929,2024-03-08
885778,5,4904.184645929,2024-04-08
885778,6,4904.184645929,2024-05-08
885778,7,4904.184645929,2024-06-08
885779,1,2660.11456896369,2023-09-02
885779,2,2660.11456896369,2023-10-02
885779,3,2660.11456896369,2023-11-02
885779,4,2660.11456896369,2023-12-02
885779,5,2660.11456896369,2024-01-02
885779,6,2660.11456896369,2024-02-02
885779,7,2660.11456896369,2024-03-02
885779,8,2660.11456896369,2024-04-02
885779,9,2660.11456896369,2024-05-02
885779,10,2660.11456896369,2024-06-02
885780,1,3253.51605430654,2023-03-18
885780,2,3253.51605430654,2023-04-18
885780,3,3253.51605430654,2023-05-18
885780,4,3253.51605430654,2023-06-18
885780,5,3253.51605430654,2023-07-18
885780,6,3253.51605430654,2023-08-18
885780,7,3253.51605430654,2023-09-18
885780,8,3253.51605430654,2023-10-18
885780,9,3253.51605430654,2023-11-18
885780,10,3253.51605430654,2023-12-18
885780,11,3253.51605430654,2024-01-18
885780,12,3253.51605430654,2024-02-18
885780,13,3253.51605430654,2024-03-18
885780,14,3253.51605430654,2024-04-18
885780,15,3253.51605430654,2024-05-18
885780,16,3253.51605430654,2024-06-18
885781,1,5098.02169533387,2023-02-24
885781,2,5098.02169533387,2023-03-24
885781,3,5098.02169533387,2023-04-24
885781,4,5098.02169533387,2023-05-24
885781,5,5098.02169533387,2023-06-24
885781,6,5098.02169533387,2023-07-24
885781,7,5098.02169533387,2023-08-24
885781,8,5098.02169533387,2023-09-24
885781,9,5098.02169533387,2023-10-24
885781,10,5098.02169533387,2023-11-24
885781,11,5098.02169533387,2023-12-24
885781,12,5098.02169533387,2024-01-24
885781,13,5098.02169533387,2024-02-24
885781,14,5098.02169533387,2024-03-24
885781,15,5098.02169533387,2024-04-24
885781,16,5098.02169533387,2024-05-24
885781,17,5098.02169533387,2024-06-24
885782,1,1578.0488609885,2024-04-11
885782,2,1578.0488609885,2024-05-11
885782,3,1578.0488609885,2024-06-11
885783,1,3258.73029071537,2024-05-06
885783,2,3258.73029071537,2024-06-06
885784,1,7138.9846390669,2023-12-26
885784,2,7138.9846390669,2024-01-26
885784,3,7138.9846390669,2024-02-26
885784,4,7138.9846390669,2024-03-26
885784,5,7138.9846390669,2024-04-26
885784,6,7138.9846390669,2024-05-26
885784,7,7138.9846390669,2024-06-26
885787,1,6943.03866526037,2024-04-16
885787,2,6943.03866526037,2024-05-16
885787,3,6943.03866526037,2024-06-16
885788,1,2418.9052740254,2023-08-22
885788,2,2418.9052740254,2023-09-22
885788,3,2418.9052740254,2023-10-22
885788,4,2418.9052740254,2023-11-22
885788,5,2418.9052740254,2023-12-22
885788,6,2418.9052740254,2024-01-22
885788,7,2418.9052740254,2024-02-22
885788,8,2418.9052740254,2024-03-22
885788,9,2418.9052740254,2024-04-22
885788,10,2418.9052740254,2024-05-22
885788,11,2418.9052740254,2024-06-22
885789,1,7842.24947803722,2024-01-10
885789,2,7842.24947803722,2024-02-10
885789,3,7842.24947803722,2024-03-10
885789,4,7842.24947803722,2024-04-10
885789,5,7842.24947803722,2024-05-10
885789,6,7842.24947803722,2024-06-10
885790,1,7289.40780547714,2023-08-11
885790,2,7289.40780547714,2023-09-11
885790,3,7289.40780547714,2023-10-11
885790,4,7289.40780547714,2023-11-11
885790,5,7289.40780547714,2023-12-11
885790,6,7289.40780547714,2024-01-11
885790,7,7289.40780547714,2024-02-11
885790,8,7289.40780547714,2024-03-11
885790,9,7289.40780547714,2024-04-11
885790,10,7289.40780547714,2024-05-11
885790,11,7289.40780547714,2024-06-11
885792,1,3893.90305981902,2023-08-14
885792,2,3893.90305981902,2023-09-14
885792,3,3893.90305981902,2023-10-14
885792,4,3893.90305981902,2023-11-14
885792,5,3893.90305981902,2023-12-14
885792,6,3893.90305981902,2024-01-14
885792,7,3893.90305981902,2024-02-14
885792,8,3893.90305981902,2024-03-14
885792,9,3893.90305981902,2024-04-14
885792,10,3893.90305981902,2024-05-14
885792,11,3893.90305981902,2024-06-14
885793,1,6598.06291605448,2023-12-24
885793,2,6598.06291605448,2024-01-24
885793,3,6598.06291605448,2024-02-24
885793,4,6598.06291605448,2024-03-24
885793,5,6598.06291605448,2024-04-24
885793,6,6598.06291605448,2024-05-24
885793,7,6598.06291605448,2024-06-24
885794,1,4690.02509361823,2023-08-05
885794,2,4690.02509361823,2023-09-05
885794,3,4690.02509361823,2023-10-05
885794,4,4690.02509361823,2023-11-05
885794,5,4690.02509361823,2023-12-05
885794,6,4690.02509361823,2024-01-05
885794,7,4690.02509361823,2024-02-05
885794,8,4690.02509361823,2024-03-05
885794,9,4690.02509361823,2024-04-05
885794,10,4690.02509361823,2024-05-05
885794,11,4690.02509361823,2024-06-05
885796,1,2366.63460932069,2023-12-31
885796,2,2366.63460932069,2024-01-31
885796,3,2366.63460932069,2024-02-29
885796,4,2366.63460932069,2024-03-31
885796,5,2366.63460932069,2024-04-30
885796,6,2366.63460932069,2024-05-31
885796,7,2366.63460932069,2024-06-30
885797,1,3505.04992671198,2024-04-08
885797,2,3505.04992671198,2024-05-08
885797,3,3505.04992671198,2024-06-08
885798,1,7827.31869972663,2023-06-30
885798,2,7827.31869972663,2023-07-30
885798,3,7827.31869972663,2023-08-30
885798,4,7827.31869972663,2023-09-30
885798,5,7827.31869972663,2023-10-30
885798,6,7827.31869972663,2023-11-30
885798,7,7827.31869972663,2023-12-30
885798,8,7827.31869972663,2024-01-30
885798,9,7827.31869972663,2024-02-29
885798,10,7827.31869972663,2024-03-30
885798,11,7827.31869972663,2024-04-30
885798,12,7827.31869972663,2024-05-30
885798,13,7827.31869972663,2024-06-30
885800,1,3131.40525059987,2023-06-19
885800,2,3131.40525059987,2023-07-19
885800,3,3131.40525059987,2023-08-19
885800,4,3131.40525059987,2023-09-19
885800,5,3131.40525059987,2023-10-19
885800,6,3131.40525059987,2023-11-19
885800,7,3131.40525059987,2023-12-19
885800,8,3131.40525059987,2024-01-19
885800,9,3131.40525059987,2024-02-19
885800,10,3131.40525059987,2024-03-19
885800,11,3131.40525059987,2024-04-19
885800,12,3131.40525059987,2024-05-19
885800,13,3131.40525059987,2024-06-19
885802,1,5831.17758329045,2023-11-17
885802,2,5831.17758329045,2023-12-17
885802,3,5831.17758329045,2024-01-17
885802,4,5831.17758329045,2024-02-17
885802,5,5831.17758329045,2024-03-17
885802,6,5831.17758329045,2024-04-17
885802,7,5831.17758329045,2024-05-17
885802,8,5831.17758329045,2024-06-17
885803,1,4892.29984082165,2023-06-30
885803,2,4892.29984082165,2023-07-30
885803,3,4892.29984082165,2023-08-30
885803,4,4892.29984082165,2023-09-30
885803,5,4892.29984082165,2023-10-30
885803,6,4892.29984082165,2023-11-30
885803,7,4892.29984082165,2023-12-30
885803,8,4892.29984082165,2024-01-30
885803,9,4892.29984082165,2024-02-29
885803,10,4892.29984082165,2024-03-30
885803,11,4892.29984082165,2024-04-30
885803,12,4892.29984082165,2024-05-30
885803,13,4892.29984082165,2024-06-30
885805,1,4664.93374792704,2023-11-01
885805,2,4664.93374792704,2023-12-01
885805,3,4664.93374792704,2024-01-01
885805,4,4664.93374792704,2024-02-01
885805,5,4664.93374792704,2024-03-01
885805,6,4664.93374792704,2024-04-01
885805,7,4664.93374792704,2024-05-01
885805,8,4664.93374792704,2024-06-01
885807,1,7294.8069833505,2023-03-21
885807,2,7294.8069833505,2023-04-21
885807,3,7294.8069833505,2023-05-21
885807,4,7294.8069833505,2023-06-21
885807,5,7294.8069833505,2023-07-21
885807,6,7294.8069833505,2023-08-21
885807,7,7294.8069833505,2023-09-21
885807,8,7294.8069833505,2023-10-21
885807,9,7294.8069833505,2023-11-21
885807,10,7294.8069833505,2023-12-21
885807,11,7294.8069833505,2024-01-21
885807,12,7294.8069833505,2024-02-21
885807,13,7294.8069833505,2024-03-21
885807,14,7294.8069833505,2024-04-21
885807,15,7294.8069833505,2024-05-21
885807,16,7294.8069833505,2024-06-21
885808,1,4551.52996075087,2024-02-01
885808,2,4551.52996075087,2024-03-01
885808,3,4551.52996075087,2024-04-01
885808,4,4551.52996075087,2024-05-01
885808,5,4551.52996075087,2024-06-01
885809,1,4542.41420301978,2023-11-02
885809,2,4542.41420301978,2023-12-02
885809,3,4542.41420301978,2024-01-02
885809,4,4542.41420301978,2024-02-02
885809,5,4542.41420301978,2024-03-02
885809,6,4542.41420301978,2024-04-02
885809,7,4542.41420301978,2024-05-02
885809,8,4542.41420301978,2024-06-02
885810,1,4790.49953848485,2023-05-12
885810,2,4790.49953848485,2023-06-12
885810,3,4790.49953848485,2023-07-12
885810,4,4790.49953848485,2023-08-12
885810,5,4790.49953848485,2023-09-12
885810,6,4790.49953848485,2023-10-12
885810,7,4790.49953848485,2023-11-12
885810,8,4790.49953848485,2023-12-12
885810,9,4790.49953848485,2024-01-12
885810,10,4790.49953848485,2024-02-12
885810,11,4790.49953848485,2024-03-12
885810,12,4790.49953848485,2024-04-12
885810,13,4790.49953848485,2024-05-12
885810,14,4790.49953848485,2024-06-12
885811,1,4689.51462347195,2023-03-25
885811,2,4689.51462347195,2023-04-25
885811,3,4689.51462347195,2023-05-25
885811,4,4689.51462347195,2023-06-25
885811,5,4689.51462347195,2023-07-25
885811,6,4689.51462347195,2023-08-25
885811,7,4689.51462347195,2023-09-25
885811,8,4689.51462347195,2023-10-25
885811,9,4689.51462347195,2023-11-25
885811,10,4689.51462347195,2023-12-25
885811,11,4689.51462347195,2024-01-25
885811,12,4689.51462347195,2024-02-25
885811,13,4689.51462347195,2024-03-25
885811,14,4689.51462347195,2024-04-25
885811,15,4689.51462347195,2024-05-25
885811,16,4689.51462347195,2024-06-25
885812,1,3406.67626634882,2024-01-10
885812,2,3406.67626634882,2024-02-10
885812,3,3406.67626634882,2024-03-10
885812,4,3406.67626634882,2024-04-10
885812,5,3406.67626634882,2024-05-10
885812,6,3406.67626634882,2024-06-10
885815,1,9277.25682374027,2023-03-03
885815,2,9277.25682374027,2023-04-03
885815,3,9277.25682374027,2023-05-03
885815,4,9277.25682374027,2023-06-03
885815,5,9277.25682374027,2023-07-03
885815,6,9277.25682374027,2023-08-03
885815,7,9277.25682374027,2023-09-03
885815,8,9277.25682374027,2023-10-03
885815,9,9277.25682374027,2023-11-03
885815,10,9277.25682374027,2023-12-03
885815,11,9277.25682374027,2024-01-03
885815,12,9277.25682374027,2024-02-03
885815,13,9277.25682374027,2024-03-03
885815,14,9277.25682374027,2024-04-03
885815,15,9277.25682374027,2024-05-03
885815,16,9277.25682374027,2024-06-03
885816,1,4076.42049957003,2024-01-24
885816,2,4076.42049957003,2024-02-24
885816,3,4076.42049957003,2024-03-24
885816,4,4076.42049957003,2024-04-24
885816,5,4076.42049957003,2024-05-24
885816,6,4076.42049957003,2024-06-24
885817,1,8371.22520539192,2024-02-27
885817,2,8371.22520539192,2024-03-27
885817,3,8371.22520539192,2024-04-27
885817,4,8371.22520539192,2024-05-27
885817,5,8371.22520539192,2024-06-27
885818,1,4285.5623781128,2024-02-16
885818,2,4285.5623781128,2024-03-16
885818,3,4285.5623781128,2024-04-16
885818,4,4285.5623781128,2024-05-16
885818,5,4285.5623781128,2024-06-16
885819,1,1847.5430763376,2024-01-30
885819,2,1847.5430763376,2024-02-29
885819,3,1847.5430763376,2024-03-30
885819,4,1847.5430763376,2024-04-30
885819,5,1847.5430763376,2024-05-30
885819,6,1847.5430763376,2024-06-30
885820,1,4395.17166951017,2023-10-22
885820,2,4395.17166951017,2023-11-22
885820,3,4395.17166951017,2023-12-22
885820,4,4395.17166951017,2024-01-22
885820,5,4395.17166951017,2024-02-22
885820,6,4395.17166951017,2024-03-22
885820,7,4395.17166951017,2024-04-22
885820,8,4395.17166951017,2024-05-22
885820,9,4395.17166951017,2024-06-22
885821,1,3392.06310894415,2023-06-07
